City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Date
450,Praia Da Vitoria,PT,38.7333,-27.0667,64.4,100,75,30.89,broken clouds,2021-02-01 03:39:42
451,Baoro,CF,5.6667,15.9667,64.31,39,6,1.63,clear sky,2021-02-01 03:41:38
452,Qena,EG,26.1615,32.7183,50.0,46,0,2.3,clear sky,2021-02-01 03:41:39
453,Orimattila,FI,60.8049,25.7296,12.0,91,96,3.89,overcast clouds,2021-02-01 03:41:39
454,Deputatskiy,RU,69.3,139.9,-23.13,89,100,2.33,overcast clouds,2021-02-01 03:41:39
455,Cuamba,MZ,-14.8031,36.5372,69.84,97,100,5.39,overcast clouds,2021-02-01 03:41:39
456,Chilca,PE,-12.5211,-76.7372,73.0,77,0,10.36,clear sky,2021-02-01 03:41:39
457,Vestmannaeyjar,IS,63.4427,-20.2734,33.69,86,57,17.49,broken clouds,2021-02-01 03:41:39
458,Amapa,BR,1.0,-52.0,70.95,99,37,2.19,scattered clouds,2021-02-01 03:41:39
459,Hornepayne,CA,49.2138,-84.7705,4.39,94,100,4.03,overcast clouds,2021-02-01 03:41:39
460,San Luis,AR,-33.295,-66.3356,55.4,89,33,10.13,scattered clouds,2021-02-01 03:41:23
461,Ankpa,NG,7.3706,7.6253,71.13,94,12,5.82,few clouds,2021-02-01 03:41:40
462,Naryan-Mar,RU,67.6713,53.087,13.17,96,100,12.71,light snow,2021-02-01 03:41:40
463,Calarasi,MD,47.2544,28.3081,28.4,93,90,4.61,snow,2021-02-01 03:41:40
464,Inverness,GB,57.4791,-4.224,30.0,100,20,3.44,few clouds,2021-02-01 03:40:58
465,Kant,IN,27.8,79.8,59.41,38,0,4.27,clear sky,2021-02-01 03:41:40
466,Srandakan,ID,-7.9386,110.2506,86.76,62,98,5.48,overcast clouds,2021-02-01 03:41:40
467,Sabha,LY,27.0377,14.4283,53.38,43,98,7.25,overcast clouds,2021-02-01 03:41:40
468,Port Keats,AU,-14.25,129.55,80.46,81,100,4.47,overcast clouds,2021-02-01 03:41:41
469,Kibi,GH,6.1649,-0.5538,72.09,98,5,1.66,clear sky,2021-02-01 03:41:41
470,Mao,ES,39.8885,4.2658,55.4,82,0,5.75,clear sky,2021-02-01 03:41:41
471,Progreso,MX,21.2833,-89.6667,73.4,78,40,11.92,scattered clouds,2021-02-01 03:41:41
472,Walvis Bay,NA,-22.9575,14.5053,66.99,77,88,9.22,overcast clouds,2021-02-01 03:41:41
473,Zyryanskoye,RU,56.8306,86.6258,-10.52,88,100,5.95,overcast clouds,2021-02-01 03:41:41
474,Goulburn,AU,-34.75,149.7167,84.99,48,93,7.56,overcast clouds,2021-02-01 03:41:42
475,Coolum Beach,AU,-26.5333,153.1,82.0,68,17,5.01,few clouds,2021-02-01 03:41:42
476,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,73.76,98,100,1.54,overcast clouds,2021-02-01 03:41:42
477,Dicabisagan,PH,17.0818,122.4157,74.82,79,81,6.76,broken clouds,2021-02-01 03:41:42
478,Shuyskoye,RU,59.3736,41.0305,17.58,96,98,9.66,snow,2021-02-01 03:41:42
479,Prescott,US,34.54,-112.4685,37.99,70,1,4.72,clear sky,2021-02-01 03:41:42
480,Ornskoldsvik,SE,63.2909,18.7153,10.4,92,20,10.36,few clouds,2021-02-01 03:41:42
481,Mbandaka,CD,0.0487,18.2603,72.07,88,87,4.18,overcast clouds,2021-02-01 03:41:42
482,Berlevag,NO,70.8578,29.0864,15.8,86,0,10.36,clear sky,2021-02-01 03:40:06
483,Aykhal,RU,66.0,111.5,-40.67,78,100,9.48,overcast clouds,2021-02-01 03:41:43
484,Tonj,SS,7.2737,28.6822,68.61,25,0,4.14,clear sky,2021-02-01 03:41:43
485,Cesis,LV,57.3119,25.2746,27.0,95,80,4.0,broken clouds,2021-02-01 03:41:43
486,Mumford,GH,5.2618,-0.759,79.43,88,32,9.4,scattered clouds,2021-02-01 03:41:43
487,Abu Zabad,SD,12.35,29.25,63.32,27,0,9.98,clear sky,2021-02-01 03:41:43
488,Sarti,GR,40.1,23.9833,59.22,81,100,22.17,overcast clouds,2021-02-01 03:41:44
489,Suoyarvi,RU,62.0833,32.35,7.97,96,78,2.64,light snow,2021-02-01 03:41:44
490,Ustka,PL,54.5805,16.8619,26.71,97,61,10.98,broken clouds,2021-02-01 03:41:44
491,Khorramshahr,IR,30.4397,48.1664,46.4,76,0,2.3,clear sky,2021-02-01 03:41:44
492,Lynge,DK,55.8394,12.2773,30.99,98,60,6.44,broken clouds,2021-02-01 03:41:44
493,Gimli,CA,50.6336,-96.9907,21.2,79,91,3.44,overcast clouds,2021-02-01 03:41:44
494,Cloquet,US,46.7216,-92.4594,26.01,100,90,9.22,overcast clouds,2021-02-01 03:41:45
495,Qui Nhon,VN,13.7667,109.2333,75.24,72,97,12.37,overcast clouds,2021-02-01 03:39:54
496,Bonavista,CA,48.6499,-53.1147,30.0,93,100,6.91,overcast clouds,2021-02-01 03:41:45
497,Ambilobe,MG,-13.2,49.05,75.18,87,88,2.68,overcast clouds,2021-02-01 03:41:45
498,Iquique,CL,-20.2208,-70.1431,69.8,68,0,12.66,clear sky,2021-02-01 03:41:45
499,Haines Junction,CA,60.7522,-137.5108,3.2,66,100,9.22,light snow,2021-02-01 03:39:32
500,Lorengau,PG,-2.0226,147.2712,83.35,77,100,11.18,light rain,2021-02-01 03:41:46
501,Osorno,CL,-40.5667,-73.15,62.6,89,75,6.91,broken clouds,2021-02-01 03:40:43
502,Souillac,MU,-20.5167,57.5167,82.4,74,40,11.5,light rain,2021-02-01 03:41:46
503,Rumphi,MW,-11.0186,33.8575,65.93,86,100,1.21,overcast clouds,2021-02-01 03:41:46
504,Rosetta,EG,31.4044,30.4164,51.8,87,0,4.61,clear sky,2021-02-01 03:41:46
505,Holme,DK,56.1138,10.1725,28.0,100,75,4.61,broken clouds,2021-02-01 03:41:46
506,Keti Bandar,PK,24.1447,67.4497,71.8,72,0,5.14,clear sky,2021-02-01 03:39:37
507,Nueva Imperial,CL,-38.7333,-72.95,55.4,100,0,2.3,clear sky,2021-02-01 03:41:46
508,Skibbereen,IE,51.55,-9.2667,44.6,100,90,11.5,overcast clouds,2021-02-01 03:41:47
509,Kabare,CD,-2.4683,28.8242,60.71,83,100,1.28,overcast clouds,2021-02-01 03:41:47
510,Derzhavinsk,KZ,51.1,66.3167,9.27,91,10,3.58,clear sky,2021-02-01 03:41:47
511,Bima,ID,-8.4667,118.7167,85.19,72,35,6.24,scattered clouds,2021-02-01 03:41:47
512,Turayf,SA,31.6725,38.6637,41.0,93,0,9.22,clear sky,2021-02-01 03:41:47
513,Aguimes,ES,27.9054,-15.4461,69.8,49,20,19.57,few clouds,2021-02-01 03:41:47
514,Pristen,RU,51.2355,36.6959,26.6,92,0,4.47,clear sky,2021-02-01 03:41:47
515,Anadyr,RU,64.75,177.4833,10.4,85,90,51.45,snow,2021-02-01 03:39:26
516,Qostanay,KZ,53.1667,63.5833,-2.2,84,90,2.89,fog,2021-02-01 03:41:48
517,Havre De Grace,US,39.5493,-76.0916,28.99,100,90,14.97,moderate rain,2021-02-01 03:39:01
518,Vysha,RU,53.8477,42.3777,19.09,96,100,10.04,overcast clouds,2021-02-01 03:41:48
519,Yantal,RU,56.8471,105.2542,-26.46,79,63,1.48,broken clouds,2021-02-01 03:41:48
520,Pacifica,US,37.6138,-122.4869,55.99,76,40,5.17,scattered clouds,2021-02-01 03:41:48
521,Necochea,AR,-38.5473,-58.7368,55.0,86,100,9.15,overcast clouds,2021-02-01 03:41:21
522,Sao Joao Da Barra,BR,-21.6403,-41.0511,77.09,82,96,20.36,overcast clouds,2021-02-01 03:39:54
523,Batagay,RU,67.6333,134.6333,-46.84,76,96,0.89,overcast clouds,2021-02-01 03:41:49
524,Luocheng,CN,29.3848,104.0286,60.22,50,0,0.54,clear sky,2021-02-01 03:41:49
525,Koshurnikovo,RU,54.1667,93.3,-5.3,87,25,2.55,scattered clouds,2021-02-01 03:41:49
526,Krumovgrad,BG,41.4667,25.65,52.0,10,99,30.31,overcast clouds,2021-02-01 03:41:49
527,Ajaccio,FR,42.0,8.9167,50.0,93,75,4.61,broken clouds,2021-02-01 03:41:49
528,Pouembout,NC,-21.1333,164.9,81.09,67,98,10.85,overcast clouds,2021-02-01 03:41:49
529,Wodonga,AU,-36.1167,146.8833,80.6,57,90,6.91,light rain,2021-02-01 03:40:18
530,Port Shepstone,ZA,-30.7414,30.455,74.68,77,61,34.58,light rain,2021-02-01 03:41:49
531,Koroni,GR,36.8,21.95,60.01,88,100,2.3,overcast clouds,2021-02-01 03:41:50
532,Muyezerskiy,RU,63.9333,31.65,4.93,95,94,1.32,overcast clouds,2021-02-01 03:41:50
533,Batagay-Alyta,RU,67.8006,130.4114,-34.37,81,100,1.3,overcast clouds,2021-02-01 03:41:50
534,Dunhua,CN,43.3725,128.2425,15.06,91,84,15.57,broken clouds,2021-02-01 03:41:50
535,Virden,US,39.5009,-89.7679,33.01,92,100,7.0,overcast clouds,2021-02-01 03:41:50
536,Novocheremshansk,RU,54.3571,50.1666,19.18,96,93,9.17,overcast clouds,2021-02-01 03:41:50
537,Palmi,IT,38.3653,15.8615,53.01,97,96,5.01,overcast clouds,2021-02-01 03:41:50
538,Kuala Terengganu,MY,5.3302,103.1408,80.6,83,40,5.75,scattered clouds,2021-02-01 03:41:51
539,Kasongo,CD,-4.45,26.6667,69.13,99,100,1.83,light rain,2021-02-01 03:41:51
540,Teya,RU,60.3778,92.6267,-10.37,82,100,1.32,overcast clouds,2021-02-01 03:41:51
541,Paarl,ZA,-33.7338,18.9752,62.01,72,0,21.85,clear sky,2021-02-01 03:41:51
542,Srednekolymsk,RU,67.45,153.6833,-21.24,86,100,8.43,overcast clouds,2021-02-01 03:39:41
543,Puerto El Triunfo,SV,13.2833,-88.55,77.0,78,0,5.75,clear sky,2021-02-01 03:41:51
544,Lodwar,KE,3.1191,35.5973,75.43,35,56,7.36,broken clouds,2021-02-01 03:41:51
545,Salinopolis,BR,-0.6136,-47.3561,79.25,84,95,11.39,moderate rain,2021-02-01 03:37:26
546,Bowen,AU,-20.0167,148.2333,86.0,62,40,19.57,scattered clouds,2021-02-01 03:41:52
547,Oranjemund,NA,-28.55,16.4333,62.94,95,30,7.67,scattered clouds,2021-02-01 03:41:52
548,Rajpipla,IN,21.8667,73.5,59.0,72,0,3.44,haze,2021-02-01 03:41:52
549,Atambua,ID,-9.1061,124.8925,81.25,73,65,9.06,broken clouds,2021-02-01 03:40:21
550,Itoman,JP,26.1247,127.6694,71.6,56,75,13.8,broken clouds,2021-02-01 03:40:20
551,San Borja,BO,-14.8167,-66.85,74.25,96,53,2.73,broken clouds,2021-02-01 03:41:52
552,Horki,BY,54.2861,30.9842,15.46,97,88,9.98,snow,2021-02-01 03:41:52
553,Ust-Tarka,RU,55.5672,75.705,-0.35,88,0,5.32,clear sky,2021-02-01 03:41:53
554,Compostela,PH,7.6731,126.0889,82.47,76,100,5.75,overcast clouds,2021-02-01 03:41:53
555,Pierre,US,44.3683,-100.351,28.99,93,90,6.91,fog,2021-02-01 03:37:41
556,Port Moresby,PG,-9.4431,147.1797,80.6,83,75,20.71,broken clouds,2021-02-01 03:39:10
557,Ulkan,RU,57.243,107.3223,-26.7,79,76,2.1,broken clouds,2021-02-01 03:41:54
558,Campo Grande,BR,-20.4428,-54.6464,69.8,94,20,10.36,few clouds,2021-02-01 03:41:54
559,Harnosand,SE,62.6323,17.9379,12.0,92,95,6.91,overcast clouds,2021-02-01 03:40:22
560,Kurumkan,RU,54.3,110.3,-18.89,80,75,1.5,broken clouds,2021-02-01 03:41:54
561,Labuan,MY,5.2767,115.2417,84.2,74,20,9.22,few clouds,2021-02-01 03:41:54
562,Marawi,PH,7.9986,124.2928,78.01,87,100,5.01,light rain,2021-02-01 03:41:54
563,Mahenge,TZ,-8.6833,36.7167,63.73,100,100,3.31,overcast clouds,2021-02-01 03:41:54
564,Grand Gaube,MU,-20.0064,57.6608,81.0,81,16,8.01,few clouds,2021-02-01 03:40:19
565,Erie,US,42.7667,-78.6664,23.0,85,96,5.01,overcast clouds,2021-02-01 03:41:55
566,Genhe,CN,50.7833,121.5167,-17.52,80,100,4.74,overcast clouds,2021-02-01 03:41:55
567,San Pedro,PH,14.35,121.0167,84.99,61,40,5.75,scattered clouds,2021-02-01 03:40:20
568,Dhidhdhoo,MV,6.8833,73.1,81.88,74,100,10.11,overcast clouds,2021-02-01 03:41:55
569,Port Macquarie,AU,-31.4333,152.9167,84.99,50,4,1.99,clear sky,2021-02-01 03:41:55
570,Mehamn,NO,71.0357,27.8492,15.8,86,0,10.36,clear sky,2021-02-01 03:41:55
571,Neiafu,TO,-18.65,-173.9833,82.4,78,75,13.8,broken clouds,2021-02-01 03:41:56
572,Grand-Lahou,CI,5.1367,-5.0242,78.66,88,0,9.78,clear sky,2021-02-01 03:41:56
573,Volgodonsk,RU,47.5136,42.1514,36.1,94,74,6.29,broken clouds,2021-02-01 03:41:56
574,Cuencame,MX,24.8711,-103.6964,57.38,55,12,5.68,few clouds,2021-02-01 03:41:56
575,Pusad,IN,19.9,77.5833,73.62,21,0,6.82,clear sky,2021-02-01 03:38:30
576,Severo-Yeniseyskiy,RU,60.3725,93.0408,-13.59,85,100,1.9,overcast clouds,2021-02-01 03:41:56
577,Kutum,SD,14.2,24.6667,55.71,34,0,5.97,clear sky,2021-02-01 03:41:56
578,Kapoeta,SS,4.7717,33.5903,81.07,29,99,21.88,overcast clouds,2021-02-01 03:41:56
579,Garden City,US,42.3256,-83.331,28.99,74,90,18.41,overcast clouds,2021-02-01 03:41:57
580,Tyukalinsk,RU,55.8732,72.1967,2.26,91,0,6.64,clear sky,2021-02-01 03:41:57
581,Wilmington,US,34.2257,-77.9447,57.2,94,90,5.75,heavy intensity rain,2021-02-01 03:39:19
582,Feijo,BR,-8.1642,-70.3536,70.14,96,100,0.25,overcast clouds,2021-02-01 03:41:57
583,Chase,CA,50.8165,-119.6857,39.99,93,100,1.14,light rain,2021-02-01 03:41:57
584,Homer,US,59.6425,-151.5483,19.4,63,1,3.44,clear sky,2021-02-01 03:41:57
585,Palmer,US,42.1584,-72.3287,19.0,73,90,4.61,overcast clouds,2021-02-01 03:39:49
586,Qatana,SY,33.4354,36.0815,48.0,93,9,3.44,clear sky,2021-02-01 03:41:57
587,Pendleton,US,45.6721,-118.7886,52.0,46,75,16.11,broken clouds,2021-02-01 03:41:57
588,Yulara,AU,-25.2406,130.9889,95.0,20,40,19.57,scattered clouds,2021-02-01 03:40:01
589,Rocha,UY,-34.4833,-54.3333,67.89,83,100,8.79,overcast clouds,2021-02-01 03:41:58
590,Cap Malheureux,MU,-19.9842,57.6142,81.0,81,14,8.01,few clouds,2021-02-01 03:39:31
591,Pagudpud,PH,18.5616,120.7868,80.6,65,75,5.75,broken clouds,2021-02-01 03:41:58
592,Barry,GB,51.4067,-3.2694,35.6,93,90,6.91,overcast clouds,2021-02-01 03:38:59
593,Salamanca,ES,40.8333,-6.0,46.0,99,94,8.01,overcast clouds,2021-02-01 03:41:58
594,Tarko-Sale,RU,64.9225,77.785,-12.05,90,87,9.57,overcast clouds,2021-02-01 03:40:21
595,Westport,US,41.1415,-73.3579,24.8,50,90,10.36,light snow,2021-02-01 03:37:14
596,Yambio,SS,4.5721,28.3955,68.13,39,53,1.48,broken clouds,2021-02-01 03:41:59
597,Mareeba,AU,-17.0,145.4333,90.0,64,95,3.0,overcast clouds,2021-02-01 03:41:11
598,Bartlesville,US,36.7473,-95.9808,36.0,75,90,9.22,overcast clouds,2021-02-01 03:41:59
599,Isla Mujeres,MX,21.2311,-86.731,75.99,88,20,4.61,few clouds,2021-02-01 03:41:59
600,Moree,AU,-29.4667,149.85,91.4,33,40,11.5,scattered clouds,2021-02-01 03:41:59
601,Palana,RU,59.1167,159.9667,-2.65,95,100,34.87,light snow,2021-02-01 03:41:59
602,Pangai,TO,-19.8,-174.35,82.4,83,90,9.22,light rain,2021-02-01 03:41:59
603,Fatehpur,IN,25.9333,80.8,61.38,36,0,3.56,clear sky,2021-02-01 03:38:11
604,Surt,LY,31.2089,16.5887,60.64,70,49,12.39,scattered clouds,2021-02-01 03:42:00
605,Sukumo,JP,32.9333,132.7333,58.87,69,99,11.97,overcast clouds,2021-02-01 03:42:00
606,Takoradi,GH,4.8845,-1.7554,78.13,88,12,7.67,few clouds,2021-02-01 03:37:24
607,Abu Kamal,SY,34.4506,40.9171,48.2,62,0,6.69,clear sky,2021-02-01 03:42:00
608,Nouadhibou,MR,20.931,-17.0347,64.4,82,0,20.71,clear sky,2021-02-01 03:42:00
609,Tiarei,PF,-17.5333,-149.3333,86.0,58,75,6.91,broken clouds,2021-02-01 03:42:00
610,Honningsvag,NO,70.9821,25.9704,15.8,86,0,10.36,light snow,2021-02-01 03:42:00
611,Nuuk,GL,64.1835,-51.7216,17.6,79,75,10.36,broken clouds,2021-02-01 03:39:46
612,Katima Mulilo,NA,-17.5,24.2667,67.78,90,100,4.07,overcast clouds,2021-02-01 03:42:01
613,Grand Forks,US,47.9417,-97.4337,21.2,93,90,5.93,overcast clouds,2021-02-01 03:42:01
614,Nguru,NG,12.8791,10.4526,64.96,25,31,8.72,scattered clouds,2021-02-01 03:42:01
615,Along,IN,28.1667,94.7667,66.04,31,5,0.58,clear sky,2021-02-01 03:42:01
616,Vanimo,PG,-2.6741,141.3028,78.24,88,100,8.21,light rain,2021-02-01 03:42:01
617,Bundaberg,AU,-24.85,152.35,84.0,51,75,13.8,broken clouds,2021-02-01 03:41:33
618,Guerrero Negro,MX,27.9769,-114.0611,64.04,56,100,2.39,overcast clouds,2021-02-01 03:39:43
619,Wattegama,LK,6.7989,81.4808,82.4,83,20,8.05,few clouds,2021-02-01 03:42:02
620,Sangar,RU,63.9242,127.4739,-44.32,77,76,3.65,broken clouds,2021-02-01 03:42:02
621,Daan,CN,33.0558,106.2958,46.99,55,0,0.63,clear sky,2021-02-01 03:42:02
622,Sur,OM,22.5667,59.5289,74.89,45,0,1.5,clear sky,2021-02-01 03:40:25
623,Mahbubabad,IN,17.6167,80.0167,77.68,61,0,6.62,clear sky,2021-02-01 03:37:47
624,Olafsvik,IS,64.8945,-23.7142,33.51,89,100,14.9,light snow,2021-02-01 03:37:43
625,Cockburn Town,TC,21.4612,-71.1419,75.74,77,80,22.26,broken clouds,2021-02-01 03:39:52
626,Andenes,NO,69.3143,16.1194,28.4,93,90,18.41,moderate rain,2021-02-01 03:42:02
627,Qaqortoq,GL,60.7167,-46.0333,41.0,30,75,14.97,broken clouds,2021-02-01 03:40:17
628,Romny,UA,50.751,33.4747,19.4,97,44,3.89,scattered clouds,2021-02-01 03:42:03
629,Camopi,GF,3.1655,-52.3158,71.22,98,98,2.13,light rain,2021-02-01 03:42:03
630,Rivadavia,AR,-33.1905,-68.4608,59.0,77,40,5.75,light rain,2021-02-01 03:40:46
631,Statesboro,US,32.4488,-81.7832,59.0,94,90,6.67,overcast clouds,2021-02-01 03:42:03
632,Opuwo,NA,-18.0607,13.84,63.36,62,89,3.13,overcast clouds,2021-02-01 03:40:26
633,Thayetmyo,MM,19.3167,95.1833,83.53,22,0,3.51,clear sky,2021-02-01 03:42:03
634,Saint-Denis,FR,48.9167,2.3333,48.99,93,90,5.75,overcast clouds,2021-02-01 03:42:03
635,Singkang,MY,2.1006,102.7994,82.4,78,20,10.36,few clouds,2021-02-01 03:42:03
636,San Jeronimo,PE,-11.9472,-75.2829,48.92,73,100,1.45,overcast clouds,2021-02-01 03:42:04
637,Jinchang,CN,38.4953,102.1739,27.57,63,0,3.11,clear sky,2021-02-01 03:40:29
638,Saint-Francois,FR,46.4154,3.9054,50.0,87,90,5.75,overcast clouds,2021-02-01 03:42:04
639,Vila Franca Do Campo,PT,37.7167,-25.4333,62.01,88,75,20.71,broken clouds,2021-02-01 03:42:04
640,Ahuimanu,US,21.4447,-157.8378,80.6,64,40,9.22,scattered clouds,2021-02-01 03:42:04
641,Indiaroba,BR,-11.5192,-37.5117,75.34,88,91,3.94,overcast clouds,2021-02-01 03:42:04
642,Waitati,NZ,-45.75,170.5667,66.99,57,88,15.99,overcast clouds,2021-02-01 03:42:05
643,Sussex,US,41.1834,-74.6663,17.6,79,90,11.5,snow,2021-02-01 03:42:05
644,Xai-Xai,MZ,-25.0519,33.6442,77.36,82,7,10.6,clear sky,2021-02-01 03:42:05
645,Kaseda,JP,31.4167,130.3167,64.4,55,40,11.5,scattered clouds,2021-02-01 03:42:05
646,Falkensee,DE,52.5667,13.0833,23.0,91,100,7.47,overcast clouds,2021-02-01 03:42:05
647,Florencia,IT,43.7667,11.25,43.0,100,20,2.3,few clouds,2021-02-01 03:42:05
648,Sciacca,IT,37.5082,13.0881,51.01,94,74,11.01,broken clouds,2021-02-01 03:42:05
649,Inuvik,CA,68.3499,-133.7218,-20.2,76,100,5.75,light snow,2021-02-01 03:42:05
650,Mildura,AU,-34.2,142.15,80.6,22,40,10.36,light rain,2021-02-01 03:39:49
651,Yajalon,MX,17.2333,-92.3333,63.95,93,50,1.03,scattered clouds,2021-02-01 03:42:06
652,Novyy Urengoy,RU,66.0833,76.6333,-13.32,89,51,7.74,broken clouds,2021-02-01 03:39:34
653,Pangkalanbuun,ID,-2.6833,111.6167,85.21,69,100,2.64,light rain,2021-02-01 03:42:06
654,Crotone,IT,39.0851,17.1178,46.0,100,90,18.88,fog,2021-02-01 03:42:06
655,Almaty,KZ,43.25,76.95,28.4,69,75,2.24,smoke,2021-02-01 03:42:03
656,Portland,US,45.5234,-122.6762,48.99,87,90,5.75,moderate rain,2021-02-01 03:39:57
657,Bawku,GH,11.0616,-0.2417,70.07,20,64,7.76,broken clouds,2021-02-01 03:42:06
658,Xinyu,CN,27.8043,114.9334,55.24,75,96,1.28,light rain,2021-02-01 03:42:06
659,Maitum,PH,6.0392,124.4986,84.2,61,75,9.22,broken clouds,2021-02-01 03:42:07
660,Havoysund,NO,70.9963,24.6622,26.6,93,75,10.36,light snow,2021-02-01 03:42:07
661,Ostrovnoy,RU,68.0531,39.5131,10.96,95,86,2.39,overcast clouds,2021-02-01 03:37:23
662,Satuk,TR,41.2263,32.3836,39.72,73,99,8.05,overcast clouds,2021-02-01 03:42:07
663,Misratah,LY,32.3754,15.0925,58.26,63,27,14.52,scattered clouds,2021-02-01 03:42:07
664,Road Town,VG,18.4167,-64.6167,78.01,85,0,17.0,clear sky,2021-02-01 03:42:07
665,Tolaga Bay,NZ,-38.3667,178.3,66.15,59,31,10.25,scattered clouds,2021-02-01 03:42:07
666,Karoi,ZW,-16.8099,29.6925,64.96,99,100,6.17,overcast clouds,2021-02-01 03:42:08
667,Kirksville,US,40.1948,-92.5833,32.0,80,90,16.11,overcast clouds,2021-02-01 03:42:08
668,Gizo,SB,-8.103,156.8419,86.13,72,44,20.42,moderate rain,2021-02-01 03:39:41
669,Singkawang,ID,0.9,109.0,83.23,78,47,6.78,light rain,2021-02-01 03:42:08
670,The Valley,AI,18.217,-63.0578,78.8,73,20,13.8,few clouds,2021-02-01 03:39:58
671,Khilok,RU,51.3674,110.4676,-12.08,82,91,7.81,overcast clouds,2021-02-01 03:42:08
672,High Rock,BS,26.6208,-78.2833,71.6,78,20,9.22,few clouds,2021-02-01 03:42:08
673,Matara,LK,5.9485,80.5353,81.75,72,52,4.97,broken clouds,2021-02-01 03:41:24
674,Manokwari,ID,-0.8667,134.0833,82.44,68,93,5.41,light rain,2021-02-01 03:42:08
